Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,WD,WDR,RGT,RDT,1A Trina_power,1A_model1_predict,1A_model2_predict,1A_model3_predict
2020.0,2.0,8.0,18.0,0.0,36.711998,12.083127,239.32178,68.31827,22.59957,0.0,226.56712,73.54863,3.7063003,3.0037265,2.604813,2.479728
2020.0,2.0,8.0,18.0,5.0,36.745647,11.953774,216.57889,63.98282,22.882282,0.0,203.52837,69.06976,3.4045334,2.8315725,2.4612167,2.340488
2020.0,2.0,8.0,18.0,10.0,36.679264,11.876981,194.87067,60.33775,23.037537,0.0,181.72359,65.82038,3.2023003,2.6620274,2.3219528,2.2061427
2020.0,2.0,8.0,18.0,14.999999,36.54672,12.219382,171.5767,58.98727,22.801836,0.0,158.60403,62.697937,2.939033,2.4846435,2.1849968,2.0755193
2020.0,2.0,8.0,18.0,20.0,36.32812,12.373014,149.45192,56.70072,22.809088,0.0,136.16438,59.568485,2.6622002,2.3066497,2.0436168,1.940632
2020.0,2.0,8.0,18.0,25.0,36.37847,12.403311,132.91356,52.59807,21.399067,0.0,117.650696,56.44835,2.513,2.1935987,1.9895885,1.8937548
2020.0,2.0,8.0,18.0,29.999998,36.19075,12.513969,118.16632,51.68697,20.866262,0.0,100.17363,53.823914,2.2085998,2.0735943,1.9122856,1.8227445
2020.0,2.0,8.0,18.0,35.0,36.03056,12.646868,87.89662,50.317245,22.0643,0.0,84.31683,50.632767,1.8072667,1.8416636,1.6978405,1.6122053
2020.0,2.0,8.0,18.0,40.0,35.934017,12.863524,55.8986,48.36,22.81605,0.0,69.94401,47.002277,1.4649333,1.6114854,1.4945546,1.4131709
2020.0,2.0,8.0,18.0,45.0,35.822933,12.868625,47.158592,42.209015,23.698143,0.0,58.173717,43.565937,1.0046666,1.5242828,1.4107833,1.3321934
2020.0,2.0,8.0,18.0,50.0,35.64817,12.938534,41.505665,37.18195,24.67831,0.0,48.93059,40.49196,0.7483667,1.4615201,1.3424207,1.265191
2020.0,2.0,8.0,18.0,55.0,35.504276,13.013347,34.7715,31.769669,25.16104,0.0,41.067978,36.520935,0.50413334,1.4071757,1.289479,1.2133963
2020.0,2.0,9.0,6.9999995,0.0,22.333107,39.04106,64.52512,44.94162,16.288618,0.0,56.272575,45.996475,0.4495666,1.8263754,1.9727588,1.8931131
2020.0,2.0,9.0,6.9999995,5.0,22.709635,37.87494,73.27392,49.965508,16.048462,0.0,67.00542,51.821564,0.8238001,1.8914735,2.0403116,1.9581218
2020.0,2.0,9.0,6.9999995,10.0,23.1087,36.80457,73.201126,55.175232,15.732318,0.0,79.45755,57.25199,1.2753999,1.9157765,2.0677085,1.9805796
2020.0,2.0,9.0,6.9999995,14.999999,23.771992,36.520046,76.4294,59.792976,15.410046,0.0,93.67669,62.2972,1.5869666,1.965801,2.1200168,2.0284414
2020.0,2.0,9.0,6.9999995,20.0,24.437365,34.647774,87.65623,63.003777,14.92849,0.0,108.472984,66.89797,1.9029669,2.0684443,2.2246757,2.1300106
2020.0,2.0,9.0,6.9999995,25.0,25.004688,33.405865,93.765594,67.08123,14.38171,0.0,125.1863,71.79108,2.1959,2.1454241,2.3019688,2.2025926
2020.0,2.0,9.0,6.9999995,29.999998,25.477718,32.05931,130.95113,69.03322,13.96104,0.0,144.25645,77.30364,2.5428002,2.3875005,2.5328343,2.4353392
2020.0,2.0,9.0,6.9999995,35.0,25.924448,31.297052,184.49408,70.953865,13.473278,0.0,164.57413,82.30224,2.9498,2.7162838,2.850022,2.7599828
2020.0,2.0,9.0,6.9999995,40.0,26.482464,27.681458,207.79216,74.59195,12.991317,0.0,185.79193,87.11137,3.1678662,2.8960204,3.02526,2.9327283
2020.0,2.0,9.0,6.9999995,45.0,27.111538,26.666115,232.14566,78.39214,12.572152,0.0,207.87677,91.79303,3.3702662,3.0754373,3.1964688,3.103452
2020.0,2.0,9.0,6.9999995,50.0,27.677649,25.465824,256.13058,82.84528,12.260082,0.0,229.91644,96.35955,3.5473332,3.2497854,3.36061,3.266906
2020.0,2.0,9.0,6.9999995,55.0,28.090832,24.82628,280.8939,86.82567,12.427183,0.0,252.8756,101.13259,3.7646332,3.4130273,3.5030763,3.4088385
2020.0,2.0,9.0,8.0,0.0,28.605764,24.207829,304.12793,89.87126,12.840513,0.0,274.14694,105.14458,3.9489,3.487107,3.5756428,3.4949071
2020.0,2.0,9.0,8.0,5.0,28.880688,23.74512,328.83847,93.596855,13.096741,0.0,297.9433,109.10475,4.1691337,3.6348867,3.7156084,3.6342084
2020.0,2.0,9.0,8.0,10.0,29.190893,23.400667,351.56677,96.54863,13.282647,0.0,321.35153,112.85637,4.3627667,3.7720218,3.845746,3.7638853
2020.0,2.0,9.0,8.0,14.999999,29.582935,22.353493,374.9965,100.44444,13.664706,0.0,345.63165,117.604866,4.543,3.9072678,3.9741304,3.891548
2020.0,2.0,9.0,8.0,20.0,29.887342,21.656149,397.4711,103.135155,14.255339,0.0,367.8752,120.15606,4.693567,4.0315886,4.088547,4.005948
2020.0,2.0,9.0,8.0,25.0,30.160828,21.228905,419.76407,105.0289,14.758592,0.0,390.17804,122.78657,4.8391666,4.152121,4.1997337,4.117839
2020.0,2.0,9.0,8.0,29.999998,30.579187,20.452856,443.3622,107.141304,15.246352,0.0,412.72552,125.49552,4.9798665,4.279806,4.321337,4.240694
2020.0,2.0,9.0,8.0,35.0,30.699291,20.29551,465.24557,110.86398,16.088554,0.0,433.83487,129.11336,5.1141334,4.378427,4.406794,4.3277645
2020.0,2.0,9.0,8.0,40.0,30.990364,19.779541,486.08932,112.89378,16.189224,0.0,454.0947,132.1223,5.2500334,4.4917603,4.5172305,4.4397836
2020.0,2.0,9.0,8.0,45.0,30.7599,19.936907,510.9655,117.97771,16.60619,0.0,477.89328,135.11867,5.3754663,4.607346,4.622635,4.5476665
2020.0,2.0,9.0,8.0,50.0,30.769203,19.925692,532.519,120.53484,17.03344,0.0,500.87042,138.3203,5.5084004,4.7051234,4.7124305,4.6395173
2020.0,2.0,9.0,8.0,55.0,31.169596,19.459362,550.26794,120.507744,17.056953,0.0,520.9219,139.95544,5.5978665,4.8029156,4.8092318,4.7377343
2020.0,2.0,9.0,9.0,0.0,31.334232,18.986958,573.0389,124.365166,16.871859,0.0,541.6217,142.55185,5.6789336,4.871421,4.922331,4.8576217
2020.0,2.0,9.0,9.0,5.0,31.552137,18.804377,596.2824,127.15265,16.535841,0.0,562.2471,144.71019,5.7526,4.992128,5.0563455,4.9942517
2020.0,2.0,9.0,9.0,10.0,31.901703,18.20872,615.31384,129.95358,16.383488,0.0,582.35,147.8398,5.8100667,5.088467,5.1642456,5.103184
2020.0,2.0,9.0,9.0,14.999999,31.98006,17.92307,638.734,134.5548,16.234072,0.0,600.72424,149.16928,5.8953657,5.201852,5.2881045,5.229848
2020.0,2.0,9.0,9.0,20.0,32.20847,17.749243,660.69934,135.63005,16.174252,0.0,621.65814,150.61441,5.9873,5.3025446,5.3997183,5.34436
2020.0,2.0,9.0,9.0,25.0,32.538944,17.543827,682.60284,137.08165,16.027245,0.0,643.89075,152.88097,6.0701995,5.404,5.513032,5.460284
2020.0,2.0,9.0,9.0,29.999998,32.718468,17.476028,700.4081,138.78285,15.835648,0.0,663.81195,155.23282,6.1267333,5.4851475,5.6022816,5.5512004
2020.0,2.0,9.0,9.0,35.0,32.799484,17.32921,717.7274,141.954,15.769927,0.0,684.2665,158.11632,6.1998997,5.5576205,5.681611,5.631751
2020.0,2.0,9.0,9.0,40.0,32.90977,17.072165,743.12146,142.77454,15.725945,0.0,707.4937,159.24228,6.307,5.658354,5.7969084,5.750753
2020.0,2.0,9.0,9.0,45.0,33.276283,16.65157,760.68756,146.75488,15.678807,0.0,726.87085,164.07973,6.341567,5.728795,5.875587,5.8305416
2020.0,2.0,9.0,9.0,50.0,33.47093,15.554144,780.4367,152.89,15.680904,0.0,745.5445,168.51543,6.4116993,5.805928,5.9625554,5.9176326
2020.0,2.0,9.0,9.0,55.0,33.225777,15.765604,802.8482,163.37589,16.00544,0.0,764.6286,175.07648,6.490466,5.8687253,6.028939,5.987237
2020.0,2.0,9.0,10.0,0.0,33.506958,15.206937,814.0926,166.64581,16.158463,0.0,781.89,180.5049,6.540833,5.9014106,6.095753,6.045953
2020.0,2.0,9.0,10.0,5.0,33.42951,15.346835,838.3473,166.9033,16.45281,0.0,803.23724,181.35143,6.6481004,5.965977,6.1841784,6.139171
2020.0,2.0,9.0,10.0,10.0,33.833935,15.144044,849.93536,167.18742,16.537296,0.0,819.6537,182.90614,6.659266,6.0035067,6.236573,6.1925874
2020.0,2.0,9.0,10.0,14.999999,33.912468,14.824028,867.72687,173.74925,17.234104,0.0,837.32404,186.43187,6.7297006,6.036615,6.2863693,6.245155
2020.0,2.0,9.0,10.0,20.0,33.831688,14.807761,889.02545,178.71675,17.868122,0.0,854.3304,186.57726,6.8191667,6.083719,6.3523684,6.315542
2020.0,2.0,9.0,10.0,25.0,34.05052,14.582554,901.279,179.8209,18.74086,0.0,869.3959,187.95276,6.864566,6.087598,6.373543,6.340092
2020.0,2.0,9.0,10.0,29.999998,34.3141,14.292893,917.95544,177.83702,18.893541,0.0,881.00366,184.33029,6.8862658,6.1409574,6.44484,6.4146867
2020.0,2.0,9.0,10.0,35.0,34.211357,14.57501,937.8012,178.15833,18.688677,0.0,895.2386,182.01036,6.8783,6.206629,6.526785,6.5002403
2020.0,2.0,9.0,10.0,40.0,34.281307,14.463577,957.9333,179.35379,18.256645,0.0,908.023,179.22665,6.9141665,6.2886033,6.622838,6.5983167
2020.0,2.0,9.0,10.0,45.0,34.493954,14.092439,973.189,181.68097,18.265558,0.0,922.2633,180.51958,6.9774666,6.331926,6.680331,6.657046
2020.0,2.0,9.0,10.0,50.0,34.761253,14.160769,990.43176,182.49423,18.466633,0.0,934.5601,181.77264,7.0023007,6.3703117,6.7338552,6.714338
2020.0,2.0,9.0,10.0,55.0,34.800957,14.318674,1003.6933,182.28943,18.98313,0.0,946.24805,181.59138,7.0042005,6.3796334,6.7588463,6.743599
2020.0,2.0,9.0,11.0,0.0,35.072407,14.051193,1020.9214,187.05228,18.891626,0.0,962.29193,185.72174,7.075466,6.4802475,6.872505,6.840759
2020.0,2.0,9.0,11.0,5.0,35.015564,14.218835,1028.5576,183.99042,19.205591,0.0,972.47455,182.8133,7.058899,6.476679,6.889742,6.8613257
2020.0,2.0,9.0,11.0,10.0,34.965786,14.1058655,1039.8298,190.77725,19.629358,0.0,984.74615,186.24475,7.1615667,6.4827867,6.9119697,6.8854966
2020.0,2.0,9.0,11.0,14.999999,35.25901,13.940533,1048.6598,187.77516,19.365288,0.0,998.3747,186.50414,7.1815,6.5038514,6.9525404,6.9267073
2020.0,2.0,9.0,11.0,20.0,35.643513,13.662336,1050.5231,185.58594,18.569962,0.0,1006.6412,187.71178,7.148099,6.5337057,6.9848413,6.9564753
2020.0,2.0,9.0,11.0,25.0,35.847637,13.633033,1054.335,183.91467,18.96057,0.0,1018.37683,189.99266,7.1019673,6.510041,6.979096,6.9530134
2020.0,2.0,9.0,11.0,29.999998,36.33966,13.246891,1072.2095,188.30965,18.407825,0.0,1041.5956,192.6092,7.1133,6.574509,7.066705,7.0388775
2020.0,2.0,9.0,11.0,35.0,36.304234,13.163457,1080.9305,192.3751,17.767187,0.0,1061.0936,197.93687,7.179633,6.599489,7.1044145,7.074207
2020.0,2.0,9.0,11.0,40.0,35.98355,13.413566,1090.8062,194.9126,18.436205,0.0,1074.516,200.64122,7.1710005,6.5715847,7.0996094,7.07367
2020.0,2.0,9.0,11.0,45.0,36.092007,13.537607,1097.5062,188.20384,17.63579,0.0,1084.458,197.90099,7.100268,6.603934,7.1419983,7.1158886
2020.0,2.0,9.0,11.0,50.0,37.228798,12.7799,1097.7589,177.99529,15.367821,0.0,1093.2689,191.70435,7.1361,6.7117143,7.238036,7.20284
2020.0,2.0,9.0,11.0,55.0,36.85193,12.936317,1105.7302,183.2316,15.365419,0.0,1097.6464,186.06317,7.161467,6.7416253,7.265602,7.2312756
2020.0,2.0,9.0,12.0,0.0,36.543777,13.019062,1114.0607,182.56146,17.673777,0.0,1104.961,183.05333,7.2439327,6.7407165,7.275311,7.229758
2020.0,2.0,9.0,12.0,5.0,37.068867,12.766061,1112.9833,175.40074,18.034952,0.0,1108.2244,179.96655,7.2485332,6.7154074,7.2683077,7.2255487
2020.0,2.0,9.0,12.0,10.0,36.863197,12.920327,1117.9747,177.40535,18.44662,0.0,1114.4432,180.42485,7.295467,6.6950507,7.263682,7.2241964
2020.0,2.0,9.0,12.0,14.999999,37.08729,12.768715,1107.827,171.27513,17.08909,0.0,1115.5635,179.3669,7.2469335,6.7153406,7.268627,7.2242875
2020.0,2.0,9.0,12.0,20.0,37.267994,12.435247,1114.2476,173.47241,17.1495,0.0,1117.4562,180.34146,7.2771325,6.7286534,7.286819,7.2435155
2020.0,2.0,9.0,12.0,25.0,37.155983,12.722872,1111.9905,170.1883,17.56751,0.0,1119.545,183.12628,7.2825,6.678386,7.246582,7.20726
2020.0,2.0,9.0,12.0,29.999998,37.21485,12.625055,1128.392,171.77339,18.28222,0.0,1127.845,180.38608,7.358133,6.6851807,7.281592,7.2474866
2020.0,2.0,9.0,12.0,35.0,37.745415,12.120178,1118.8721,164.6921,17.339401,0.0,1132.1211,179.11754,7.2898993,6.693589,7.282579,7.243967
2020.0,2.0,9.0,12.0,40.0,37.4546,12.170389,1122.3223,169.03792,15.87113,0.0,1136.13,181.09398,7.2385993,6.756209,7.325169,7.2815404
2020.0,2.0,9.0,12.0,45.0,37.327343,12.352102,1120.5337,171.97466,15.63783,0.0,1131.5085,177.82703,7.168933,6.773726,7.3242254,7.2803645
2020.0,2.0,9.0,12.0,50.0,37.30302,12.249546,1115.6571,176.31122,16.221794,0.0,1124.0833,179.85832,7.1476336,6.743841,7.280068,7.238046
2020.0,2.0,9.0,12.0,55.0,37.539436,12.194421,1118.6758,176.2069,16.626484,0.0,1122.2555,184.52878,7.2174,6.7245703,7.261565,7.222625
2020.0,2.0,9.0,13.0,0.0,37.965954,12.006933,1111.7505,176.77072,16.30011,0.0,1113.1298,185.467,7.2542334,6.8444176,7.3070426,7.2435355
2020.0,2.0,9.0,13.0,5.0,38.187286,11.912782,1110.2728,180.37097,15.889218,0.0,1100.1326,184.26828,7.1648326,6.8799586,7.3181944,7.253947
2020.0,2.0,9.0,13.0,10.0,38.391357,11.8521595,1104.3096,180.3986,15.447813,0.0,1085.0298,182.55147,7.0952673,6.8991294,7.3119445,7.2471547
2020.0,2.0,9.0,13.0,14.999999,37.946625,11.977083,1110.4305,183.47508,15.04587,0.0,1085.4485,185.5743,7.1453004,6.91321,7.324869,7.2608194
2020.0,2.0,9.0,13.0,20.0,37.892174,11.963763,1102.8027,182.80672,14.539494,0.0,1081.3218,186.85423,7.1254005,6.9051933,7.303889,7.2384844
2020.0,2.0,9.0,13.0,25.0,38.342335,11.645343,1089.0579,181.65192,13.913068,0.0,1072.2625,188.86208,7.067666,6.9004664,7.274591,7.2058015
2020.0,2.0,9.0,13.0,29.999998,39.16663,11.247582,1097.4397,180.01442,13.169706,0.0,1074.2272,188.71527,7.1421666,6.9654193,7.335772,7.265134
2020.0,2.0,9.0,13.0,35.0,38.777866,11.344422,1104.9307,184.49174,13.004434,0.0,1077.5916,189.74951,7.251633,6.981564,7.3522315,7.282418
2020.0,2.0,9.0,13.0,40.0,39.191017,11.156608,1098.4335,182.52567,12.84782,0.0,1075.2222,189.05017,7.2889,6.9748874,7.336788,7.266206
2020.0,2.0,9.0,13.0,45.0,38.688362,11.274758,1097.8967,191.29541,13.727864,0.0,1068.2893,188.97702,7.284567,6.9436626,7.2964835,7.22947
2020.0,2.0,9.0,13.0,50.0,38.992,11.217574,1073.758,184.39973,14.411868,0.0,1054.2272,188.37906,7.2134666,6.8482423,7.18529,7.1201515
2020.0,2.0,9.0,13.0,55.0,38.641388,11.234333,1069.8984,190.16122,14.23228,0.0,1044.1056,188.57408,7.2144337,6.853266,7.165021,7.0991006
2020.0,2.0,9.0,13.999999,0.0,38.73092,11.342121,1063.8558,195.36317,14.323752,0.0,1035.1752,190.813,7.2199993,6.9539685,7.1865525,7.098627
2020.0,2.0,9.0,13.999999,5.0,38.48827,11.329446,1062.8661,214.28476,13.653205,0.0,1020.6794,190.11008,7.1701336,7.021079,7.21238,7.1197486
2020.0,2.0,9.0,13.999999,10.0,38.669827,11.340607,1051.353,221.00888,13.002149,0.0,1005.4228,186.91977,7.0243664,7.0457897,7.2035203,7.107119
2020.0,2.0,9.0,13.999999,14.999999,38.764782,11.24638,1043.9783,216.09003,12.3648815,0.0,995.5024,184.82681,6.9593334,7.046205,7.19309,7.095801
2020.0,2.0,9.0,13.999999,20.0,39.080658,11.033841,1040.055,208.17737,12.5416765,0.0,993.48224,186.38092,6.970134,7.006339,7.1634293,7.0688868
2020.0,2.0,9.0,13.999999,25.0,39.383247,10.795623,1022.215,198.4104,12.414418,0.0,984.1221,185.44055,6.8967667,6.944689,7.0972357,7.0026402
2020.0,2.0,9.0,13.999999,29.999998,39.471054,10.6791725,1002.12726,194.41136,12.18601,0.0,977.4622,187.37582,6.8614,6.8781805,7.0197835,6.9231687
2020.0,2.0,9.0,13.999999,35.0,39.72256,10.408441,992.5903,192.3233,12.896034,0.0,971.19214,186.02162,6.8883333,6.8229766,6.962717,6.868112
2020.0,2.0,9.0,13.999999,40.0,39.75841,10.472118,992.2891,191.4558,13.493704,0.0,966.64813,182.31677,6.9791994,6.8036275,6.942582,6.851523
2020.0,2.0,9.0,13.999999,45.0,39.59908,10.346448,975.78674,188.70897,14.112581,0.0,954.2947,177.71176,6.9091,6.732461,6.858566,6.7685695
2020.0,2.0,9.0,13.999999,50.0,39.59431,10.429389,958.4764,182.406,14.278139,0.0,941.37225,173.08017,6.833567,6.6730857,6.7834506,6.693816
2020.0,2.0,9.0,13.999999,55.0,39.720325,10.4589815,945.2202,182.45854,14.921898,0.0,928.5979,174.02036,6.8323674,6.6083503,6.701847,6.613611
2020.0,2.0,9.0,15.0,0.0,39.673477,10.499988,930.5396,181.90906,14.501687,0.0,915.7734,174.16936,6.7879653,6.674177,6.688537,6.577955
2020.0,2.0,9.0,15.0,5.0,40.032227,10.302314,909.97034,175.77121,14.021653,0.0,900.2955,174.04424,6.7046995,6.6171875,6.6197295,6.5069375
2020.0,2.0,9.0,15.0,10.0,40.038914,10.356541,895.90735,178.43083,13.556788,0.0,886.49677,176.89713,6.6413007,6.5805225,6.5672317,6.452347
2020.0,2.0,9.0,15.0,14.999999,40.12372,10.310928,878.75006,176.36348,13.568899,0.0,874.4768,182.15843,6.6191335,6.4981685,6.4763556,6.3610044
2020.0,2.0,9.0,15.0,20.0,40.115776,10.2984495,864.56006,174.1738,13.833853,0.0,863.5316,186.86531,6.6267,6.414726,6.3864865,6.271828
2020.0,2.0,9.0,15.0,25.0,40.570698,10.11775,855.32294,171.76044,14.206573,0.0,854.70776,188.02771,6.6244335,6.366095,6.3338623,6.2202587
2020.0,2.0,9.0,15.0,29.999998,39.9986,10.3989315,834.31213,169.83229,14.39495,0.0,838.6933,187.3993,6.551934,6.2647734,6.2155957,6.1011286
2020.0,2.0,9.0,15.0,35.0,39.688534,10.440253,817.0346,170.167,14.594857,0.0,820.32764,186.96527,6.487634,6.1861515,6.118885,6.003668
2020.0,2.0,9.0,15.0,40.0,39.571896,10.574858,796.1978,166.23053,14.696115,0.0,801.91736,185.9037,6.3972664,6.095155,6.0103374,5.8940644
2020.0,2.0,9.0,15.0,45.0,39.50078,10.640548,769.74756,161.32472,14.600992,0.0,779.9234,183.98459,6.2644334,5.990727,5.884691,5.7656875
2020.0,2.0,9.0,15.0,50.0,39.53596,10.560374,748.7982,161.4928,14.812346,0.0,761.7414,185.26509,6.2233,5.896758,5.7712917,5.650006
2020.0,2.0,9.0,15.0,55.0,39.055763,10.755659,731.8469,159.31302,16.060106,0.0,742.8365,183.11543,6.2065997,5.7759953,5.629409,5.509593
2020.0,2.0,9.0,16.0,0.0,39.242382,10.730077,711.2652,151.08002,16.267414,0.0,727.1389,181.33835,6.133399,5.7449393,5.528065,5.394953
2020.0,2.0,9.0,16.0,5.0,39.82047,10.444726,689.05884,142.75432,16.026232,0.0,709.73395,178.68489,6.1007338,5.6573424,5.4391026,5.303842
2020.0,2.0,9.0,16.0,10.0,39.672005,10.515273,667.8251,142.88945,16.183815,0.0,688.1447,177.62871,6.0069337,5.549134,5.3212,5.184581
2020.0,2.0,9.0,16.0,14.999999,39.979527,10.389183,647.2335,141.21767,15.983662,0.0,666.8842,176.25333,5.940634,5.461811,5.229423,5.091141
2020.0,2.0,9.0,16.0,20.0,39.503906,10.537228,623.9677,139.71762,16.02831,0.0,642.89514,174.11978,5.7926,5.3364196,5.0937014,4.9539413
2020.0,2.0,9.0,16.0,25.0,38.850243,10.932622,606.29895,136.67293,16.457607,0.0,620.65875,169.72519,5.690466,5.223199,4.968845,4.8297377
2020.0,2.0,9.0,16.0,29.999998,39.453575,10.628975,581.2175,128.64796,16.050913,0.0,598.29,165.11157,5.6067657,5.123196,4.8693624,4.7281594
2020.0,2.0,9.0,16.0,35.0,39.16932,10.7014475,565.38794,130.14131,16.38189,0.0,577.9254,162.06789,5.561233,5.030976,4.7686677,4.62733
2020.0,2.0,9.0,16.0,40.0,39.170387,10.710875,541.34595,127.29358,16.324312,0.0,556.8455,159.29382,5.464267,4.910093,4.6425133,4.4993
2020.0,2.0,9.0,16.0,45.0,38.94697,10.8291,520.88416,125.52351,17.219221,0.0,532.24084,154.63518,5.3342004,4.777071,4.496186,4.353552
2020.0,2.0,9.0,16.0,50.0,39.174862,10.710736,500.74292,117.30043,17.170122,0.0,510.22696,147.94731,5.2438664,4.680029,4.3983264,4.2557898
2020.0,2.0,9.0,16.0,55.0,38.87001,10.726017,481.1246,112.122955,17.293528,0.0,487.52515,140.36143,5.1275997,4.575213,4.2872806,4.1445837
2020.0,2.0,9.0,17.0,0.0,39.137157,10.724251,459.2255,107.258514,16.044765,0.0,465.25095,134.53143,4.990067,4.538441,4.192546,4.0438294
2020.0,2.0,9.0,17.0,5.0,39.313442,10.553243,444.1162,109.56195,15.772995,0.0,445.7106,132.09065,4.9227667,4.454507,4.126295,3.978231
2020.0,2.0,9.0,17.0,10.0,38.728416,10.774608,432.71753,111.97806,16.243662,0.0,427.33524,129.25244,4.862033,4.354938,4.0301247,3.8840258
2020.0,2.0,9.0,17.0,14.999999,39.257294,10.640579,411.57162,108.7199,16.247904,0.0,408.95374,125.08826,4.7481,4.239279,3.9302206,3.7845094
2020.0,2.0,9.0,17.0,20.0,39.59374,10.382618,388.25113,103.50617,15.9497595,0.0,388.03937,120.713234,4.6197996,4.109002,3.8200576,3.6750646
2020.0,2.0,9.0,17.0,25.0,39.03139,10.582925,365.71033,100.04785,15.67798,0.0,363.3736,114.371284,4.439167,3.96434,3.6902778,3.547054
2020.0,2.0,9.0,17.0,29.999998,38.95234,10.722868,342.90002,98.144554,15.576238,0.0,341.53473,111.94556,4.2944336,3.8123038,3.5563073,3.4155173
2020.0,2.0,9.0,17.0,35.0,38.97489,10.700645,321.47604,96.21955,15.772368,0.0,319.143,108.551704,4.1432,3.6636684,3.4244905,3.2867231
2020.0,2.0,9.0,17.0,40.0,38.86209,10.724049,300.91656,93.41955,16.29932,0.0,296.83273,104.25804,4.007833,3.510912,3.2827206,3.1482956
2020.0,2.0,9.0,17.0,45.0,38.469837,10.92533,284.5754,94.429695,18.567162,0.0,277.1694,102.55339,3.8907332,3.3390512,3.0909026,2.9595497
2020.0,2.0,9.0,17.0,50.0,38.123344,11.121582,264.09592,92.41547,20.086912,0.0,257.3158,99.597084,3.7329335,3.1640368,2.9062514,2.777189
2020.0,2.0,9.0,17.0,55.0,38.337734,11.110249,242.62244,89.743126,20.75763,0.0,237.01263,97.00274,3.5506332,3.0070362,2.7605,2.6348476
2020.0,2.0,9.0,18.0,0.0,38.38743,11.071409,221.99106,83.02049,21.214256,0.0,215.30861,91.195145,3.3511329,2.883695,2.5509498,2.4344008
2020.0,2.0,9.0,18.0,5.0,38.29671,11.119143,197.49742,78.3741,20.97669,0.0,192.55038,85.836586,3.0554998,2.707581,2.4136095,2.3020563
2020.0,2.0,9.0,18.0,10.0,38.352238,11.174298,177.30803,73.4833,20.239407,0.0,172.07489,81.30338,2.7898333,2.5662804,2.319726,2.2137709
2020.0,2.0,9.0,18.0,14.999999,38.400837,11.123356,161.40944,72.39593,19.71297,0.0,153.34526,77.47142,2.5915668,2.4478078,2.2462592,2.1456497
2020.0,2.0,9.0,18.0,20.0,37.991848,11.342215,144.9005,70.56669,20.848951,0.0,135.41551,74.49402,2.3707,2.2853656,2.0950453,1.9992751
2020.0,2.0,9.0,18.0,25.0,37.697807,11.529216,127.008675,67.28665,21.469788,0.0,116.97204,70.23653,2.1277666,2.1289306,1.9601212,1.8694645
2020.0,2.0,9.0,18.0,29.999998,37.479137,11.706234,108.48332,62.325565,21.78582,0.0,100.21791,66.196236,1.7872666,1.9765731,1.833456,1.7479138
2020.0,2.0,9.0,18.0,35.0,37.3964,11.7314205,86.58374,57.69027,21.898403,0.0,85.614815,61.133522,1.4489001,1.8192052,1.7065554,1.6252152
2020.0,2.0,9.0,18.0,40.0,37.206818,11.802058,63.195103,54.26369,21.963223,0.0,72.820114,55.84825,1.1809666,1.6575514,1.5749751,1.4973168
2020.0,2.0,9.0,18.0,45.0,37.008453,11.838135,54.617607,48.07237,22.32704,0.0,61.67201,50.615658,0.8621333,1.5843215,1.5124053,1.4373387
2020.0,2.0,9.0,18.0,50.0,36.86086,11.980293,46.187317,41.33784,22.81756,0.0,51.74629,45.111076,0.5891,1.5162315,1.4498614,1.3766521
2020.0,2.0,9.0,18.0,55.0,36.733776,12.028047,37.958134,34.894268,23.271957,0.0,43.12856,39.276207,0.4043333,1.4569595,1.3939583,1.3218483
2020.0,2.0,10.0,6.9999995,0.0,23.42329,41.14889,62.386566,37.768425,16.640585,0.0,51.777122,38.44721,0.41949996,1.8342291,1.9840276,1.9057086
2020.0,2.0,10.0,6.9999995,5.0,23.762266,40.190205,61.431255,41.708683,16.293297,0.0,62.599537,42.78735,0.65033334,1.8517079,2.0063338,1.9233596
2020.0,2.0,10.0,6.9999995,10.0,24.137894,38.899536,61.29196,45.58698,15.950293,0.0,74.79917,46.730537,1.2515332,1.8801845,2.0375762,1.9494172
2020.0,2.0,10.0,6.9999995,14.999999,24.71987,36.105793,64.01133,48.43409,15.628299,0.0,89.02819,50.376133,1.6694666,1.9365014,2.0951693,2.0014148
2020.0,2.0,10.0,6.9999995,20.0,25.470287,33.419807,74.735,50.36148,15.314396,0.0,105.11835,53.946907,1.9953666,2.043036,2.2000246,2.1018414
2020.0,2.0,10.0,6.9999995,25.0,26.027637,31.945127,71.687775,53.28094,14.88292,0.0,122.29608,56.89102,2.3250337,2.0765934,2.231949,2.1260667
2020.0,2.0,10.0,6.9999995,29.999998,26.34664,30.78659,109.28676,54.567596,14.492597,0.0,140.93132,61.01256,2.7030337,2.3219705,2.4632096,2.3586109
2020.0,2.0,10.0,6.9999995,35.0,26.587393,30.280998,188.61266,53.603455,14.2463455,0.0,162.08388,64.43874,3.1359665,2.7824767,2.9028664,2.8119466
2020.0,2.0,10.0,6.9999995,40.0,26.955275,29.550856,214.24927,57.398117,13.826768,0.0,183.76842,67.62208,3.3746338,2.9681928,3.0780442,2.986928
2020.0,2.0,10.0,6.9999995,45.0,27.317968,28.644947,239.67522,61.31045,13.567635,0.0,207.2111,71.94198,3.5860999,3.1474485,3.2431834,3.1515353
